,0,1,2,3,4,5,6,7,8,9
132,-60.0,86.0,62.0,-68.0,24.0,-38.0,-51.0,29.0,-49.0,35.0
133,-140.0,80.0,6.0,-13.0,9.0,-66.0,-71.0,-69.0,-136.0,35.0
134,-17.0,87.0,-16.0,16.0,68.0,-15.0,86.0,54.0,-40.0,63.0
135,56.0,-32.0,-33.0,77.0,13.0,-75.0,49.0,48.0,-34.0,138.0
136,-29.0,-92.0,-55.0,67.0,-104.0,-23.0,1.0,36.0,-54.0,157.0
137,-45.0,-43.0,21.0,68.0,29.0,116.0,84.0,47.0,64.0,110.0
138,-155.0,-179.0,8.0,-24.0,9.0,46.0,14.0,-14.0,-42.0,-8.0
139,-58.0,-173.0,-23.0,-19.0,-13.0,-70.0,-26.0,97.0,-71.0,85.0
140,26.0,-95.0,2.0,63.0,62.0,-90.0,-68.0,70.0,-36.0,105.0
141,-73.0,-39.0,21.0,73.0,13.0,61.0,-8.0,0.0,-41.0,53.0
142,-62.0,-12.0,41.0,84.0,15.0,118.0,107.0,15.0,-58.0,151.0
143,-4.0,-51.0,15.0,24.0,67.0,82.0,97.0,59.0,-80.0,129.0
144,-58.0,-79.0,58.0,59.0,36.0,128.0,60.0,84.0,102.0,69.0
145,-36.0,-62.0,45.0,42.0,-27.0,89.0,-90.0,58.0,44.0,62.0
146,-17.0,-52.0,-103.0,-19.0,-11.0,2.0,-41.0,105.0,-79.0,34.0
147,3.0,-25.0,-73.0,-21.0,22.0,39.0,67.0,114.0,-1.0,39.0
148,93.0,9.0,-32.0,-52.0,108.0,-27.0,39.0,15.0,-1.0,76.0
149,-30.0,-154.0,-104.0,-119.0,43.0,-107.0,18.0,-139.0,-89.0,14.0
150,-92.0,-68.0,-24.0,-75.0,-21.0,-88.0,51.0,-21.0,-21.0,3.0
151,-37.0,63.0,-30.0,-9.0,-17.0,-53.0,53.0,86.0,61.0,74.0
152,15.0,-73.0,-88.0,-46.0,-77.0,7.0,-30.0,27.0,-6.0,81.0
153,39.0,-57.0,-86.0,-19.0,-52.0,-29.0,39.0,33.0,-90.0,76.0
154,-63.0,-30.0,-131.0,-107.0,-2.0,-19.0,68.0,-97.0,-107.0,-38.0
155,-87.0,-139.0,-160.0,-200.0,1.0,-36.0,-66.0,-187.0,-65.0,-107.0
156,-73.0,-172.0,-134.0,-147.0,-1.0,1.0,-54.0,3.0,-41.0,-58.0
157,-94.0,-97.0,-97.0,-139.0,5.0,-11.0,63.0,80.0,-60.0,-73.0
158,-64.0,-26.0,-36.0,-58.0,-52.0,15.0,108.0,72.0,-99.0,-25.0
159,-48.0,-15.0,63.0,50.0,-73.0,38.0,103.0,132.0,-80.0,4.0
160,-2.0,-14.0,85.0,19.0,-39.0,14.0,66.0,138.0,-61.0,32.0
161,70.0,-22.0,12.0,24.0,-23.0,119.0,131.0,113.0,-54.0,139.0
162,32.0,-40.0,-34.0,22.0,-42.0,14.0,95.0,-5.0,-57.0,96.0
163,-55.0,-50.0,-66.0,-54.0,-25.0,-27.0,3.0,26.0,-55.0,32.0
164,-65.0,-90.0,73.0,-53.0,-20.0,56.0,27.0,-14.0,-73.0,51.0
165,-80.0,-14.0,112.0,48.0,-18.0,84.0,85.0,-24.0,71.0,49.0
166,-117.0,11.0,-86.0,41.0,-58.0,84.0,70.0,95.0,108.0,20.0
167,-131.0,-51.0,-116.0,-65.0,-91.0,22.0,-9.0,-5.0,-3.0,67.0
168,-93.0,-61.0,-147.0,-94.0,-98.0,-38.0,-14.0,-98.0,-90.0,10.0
169,-42.0,-44.0,-168.0,-68.0,-105.0,-47.0,-6.0,-49.0,-81.0,-144.0
170,-18.0,-59.0,-87.0,-64.0,-145.0,-9.0,-90.0,2.0,-79.0,-244.0
171,-66.0,-63.0,-27.0,-5.0,-102.0,-18.0,-68.0,-58.0,-89.0,-143.0
172,-105.0,-96.0,-21.0,34.0,-3.0,-86.0,-13.0,-77.0,-45.0,-12.0
173,-57.0,-162.0,29.0,-1.0,-66.0,-73.0,-40.0,-7.0,-43.0,-21.0
174,-11.0,-57.0,31.0,62.0,-11.0,14.0,42.0,81.0,29.0,35.0
175,-153.0,-65.0,-107.0,12.0,-37.0,27.0,31.0,58.0,-51.0,-60.0
176,-129.0,-70.0,-60.0,-47.0,-49.0,40.0,36.0,52.0,-94.0,-120.0
177,46.0,-7.0,-3.0,-32.0,-7.0,52.0,-53.0,21.0,-46.0,14.0
178,53.0,-1.0,20.0,-33.0,-7.0,59.0,-45.0,-1.0,-36.0,45.0
179,-4.0,-62.0,36.0,-18.0,1.0,55.0,73.0,80.0,-29.0,39.0
180,-58.0,-64.0,-33.0,-83.0,-56.0,36.0,11.0,132.0,-59.0,97.0
181,-91.0,-117.0,-65.0,-171.0,-97.0,-55.0,-66.0,89.0,-45.0,-79.0
182,-5.0,-101.0,31.0,-133.0,-30.0,-51.0,8.0,130.0,36.0,-28.0
183,-25.0,-61.0,28.0,-107.0,-17.0,27.0,-21.0,-3.0,-54.0,152.0
184,-71.0,-146.0,-60.0,-114.0,-68.0,29.0,-25.0,-65.0,-116.0,27.0
185,-5.0,-156.0,-9.0,-82.0,-45.0,82.0,111.0,26.0,-104.0,-45.0
186,-64.0,-139.0,-21.0,-188.0,-84.0,11.0,0.0,-120.0,-130.0,-33.0
187,-51.0,-120.0,-84.0,-136.0,-97.0,-82.0,-91.0,-117.0,-106.0,-89.0
188,-69.0,-109.0,-143.0,-85.0,-99.0,-91.0,-165.0,-67.0,-82.0,-73.0
189,-93.0,-125.0,-150.0,-183.0,-90.0,-68.0,-159.0,-36.0,-11.0,3.0
190,-33.0,-175.0,-92.0,-133.0,-56.0,3.0,-72.0,74.0,-16.0,-73.0
191,-15.0,-123.0,-1.0,-102.0,-52.0,34.0,-76.0,119.0,-76.0,-118.0
192,25.0,-140.0,17.0,-113.0,-46.0,78.0,-3.0,-35.0,-82.0,-122.0
193,-87.0,-194.0,-52.0,-62.0,-81.0,54.0,-10.0,-99.0,-97.0,-141.0
194,-126.0,-115.0,-37.0,16.0,-43.0,-17.0,-6.0,38.0,-71.0,10.0
195,19.0,-47.0,14.0,17.0,-19.0,-19.0,87.0,74.0,-37.0,79.0
196,14.0,-3.0,-16.0,-82.0,-62.0,-8.0,64.0,30.0,-47.0,-15.0
197,-85.0,31.0,-90.0,-125.0,-48.0,-16.0,25.0,-3.0,-63.0,38.0
198,-83.0,-9.0,-40.0,-58.0,-61.0,20.0,11.0,17.0,-89.0,88.0
199,62.0,-18.0,15.0,-51.0,4.0,59.0,47.0,35.0,-47.0,86.0
200,-9.0,-14.0,-59.0,-61.0,0.0,40.0,96.0,-49.0,-28.0,-16.0
201,-174.0,-113.0,-100.0,-106.0,-92.0,-85.0,-70.0,-93.0,-108.0,-41.0
202,-142.0,-43.0,-34.0,-109.0,-79.0,-214.0,-143.0,-50.0,-77.0,36.0
203,-113.0,-47.0,-12.0,-62.0,-91.0,-37.0,-29.0,-62.0,-12.0,-22.0
204,-165.0,-121.0,-32.0,-4.0,-72.0,130.0,-37.0,-27.0,-40.0,6.0
205,-123.0,-57.0,-21.0,-9.0,-58.0,-50.0,-59.0,32.0,-99.0,4.0
206,34.0,49.0,61.0,-53.0,-2.0,-74.0,19.0,-11.0,-74.0,112.0
207,69.0,120.0,73.0,16.0,59.0,106.0,104.0,-34.0,-10.0,196.0
208,-6.0,80.0,101.0,-37.0,-100.0,89.0,73.0,-43.0,17.0,29.0
209,16.0,110.0,75.0,-83.0,-158.0,107.0,35.0,-51.0,66.0,-1.0
210,3.0,102.0,-31.0,-57.0,-62.0,146.0,81.0,-18.0,31.0,88.0
211,-101.0,53.0,-36.0,-76.0,-140.0,97.0,45.0,-60.0,-53.0,71.0
212,-38.0,0.0,-16.0,-112.0,-150.0,3.0,28.0,-92.0,-76.0,25.0
213,-26.0,46.0,54.0,-46.0,-66.0,34.0,52.0,-78.0,-58.0,61.0
214,-85.0,6.0,27.0,-20.0,-109.0,3.0,1.0,-139.0,-70.0,-34.0
215,-12.0,42.0,33.0,-66.0,-7.0,6.0,65.0,-81.0,-43.0,-56.0
216,-40.0,159.0,40.0,-34.0,63.0,113.0,73.0,62.0,24.0,-11.0
217,0.0,86.0,34.0,31.0,70.0,80.0,52.0,81.0,75.0,103.0
218,-5.0,36.0,32.0,-43.0,47.0,115.0,113.0,-14.0,82.0,139.0
219,-85.0,11.0,-16.0,-82.0,-130.0,101.0,19.0,-89.0,-8.0,-28.0
220,-51.0,27.0,6.0,-19.0,-142.0,32.0,-128.0,-42.0,33.0,-8.0
221,1.0,107.0,55.0,19.0,-43.0,39.0,-125.0,42.0,60.0,51.0
222,-45.0,58.0,-20.0,1.0,-80.0,35.0,-49.0,5.0,-85.0,-29.0
223,-128.0,39.0,-20.0,-15.0,12.0,12.0,-13.0,70.0,-27.0,19.0
224,-43.0,105.0,64.0,14.0,126.0,38.0,28.0,129.0,15.0,163.0
225,75.0,161.0,31.0,18.0,75.0,110.0,113.0,65.0,-22.0,137.0
226,-51.0,101.0,-50.0,-38.0,-18.0,42.0,47.0,-59.0,-58.0,52.0
227,-112.0,67.0,-16.0,-43.0,-102.0,12.0,2.0,-124.0,-46.0,31.0
228,90.0,120.0,52.0,59.0,-59.0,80.0,111.0,-28.0,51.0,86.0
229,12.0,32.0,-28.0,41.0,-30.0,45.0,31.0,-44.0,29.0,29.0
230,-63.0,-20.0,-37.0,34.0,-86.0,-14.0,-17.0,-124.0,4.0,-33.0
231,43.0,-11.0,8.0,72.0,-48.0,-5.0,-36.0,-118.0,-18.0,-11.0
232,-10.0,-49.0,6.0,54.0,-69.0,-8.0,31.0,-79.0,-33.0,-57.0
233,-125.0,2.0,-22.0,47.0,-116.0,11.0,104.0,-82.0,-17.0,2.0
234,-83.0,66.0,-38.0,117.0,-43.0,120.0,12.0,-92.0,9.0,8.0
235,12.0,34.0,-41.0,114.0,-30.0,114.0,60.0,-97.0,2.0,-30.0
236,-100.0,-36.0,-143.0,-11.0,-99.0,55.0,69.0,-105.0,-117.0,-24.0
237,-193.0,-51.0,-140.0,-34.0,-107.0,66.0,52.0,-69.0,-89.0,111.0
238,-118.0,27.0,-49.0,-6.0,-61.0,14.0,54.0,-97.0,-85.0,129.0
239,-32.0,-17.0,-92.0,16.0,-83.0,-61.0,-54.0,-151.0,-98.0,-27.0
240,-30.0,-8.0,-107.0,43.0,-92.0,-56.0,-41.0,-100.0,-126.0,11.0
241,-45.0,85.0,-69.0,34.0,-34.0,-83.0,39.0,-16.0,-209.0,39.0
242,-42.0,77.0,-67.0,-53.0,8.0,-74.0,-25.0,-28.0,-62.0,70.0
243,-60.0,-36.0,-99.0,-80.0,-54.0,-102.0,-137.0,-42.0,59.0,20.0
244,-129.0,-130.0,-80.0,16.0,-119.0,-59.0,-138.0,-123.0,-28.0,-38.0
245,-125.0,-101.0,-71.0,26.0,-89.0,16.0,-28.0,-210.0,-52.0,-54.0
246,-36.0,25.0,-37.0,95.0,-9.0,-29.0,129.0,-84.0,5.0,-90.0
247,-92.0,23.0,-36.0,49.0,-36.0,-61.0,98.0,-67.0,-86.0,-69.0
248,-122.0,-25.0,-50.0,-34.0,-45.0,-45.0,-15.0,-114.0,-95.0,39.0
249,-58.0,-25.0,-62.0,18.0,-76.0,-2.0,-7.0,-81.0,-49.0,25.0
250,-45.0,-82.0,-157.0,5.0,-93.0,-35.0,31.0,-95.0,-84.0,-35.0
251,-50.0,-24.0,-129.0,-3.0,-40.0,-33.0,26.0,-86.0,-86.0,50.0
252,-93.0,-19.0,-48.0,-67.0,-47.0,-7.0,-20.0,-47.0,-7.0,89.0
253,-121.0,-108.0,-43.0,-75.0,-55.0,-44.0,-66.0,-120.0,-10.0,-5.0
254,-61.0,-188.0,-36.0,-61.0,24.0,23.0,-23.0,-115.0,-34.0,-29.0
255,-45.0,-195.0,-49.0,-95.0,31.0,4.0,33.0,-45.0,36.0,-7.0
256,-48.0,-94.0,-30.0,-78.0,-101.0,-122.0,-33.0,-70.0,15.0,-46.0
257,-74.0,1.0,26.0,4.0,-44.0,-31.0,34.0,-30.0,-90.0,14.0
258,-59.0,39.0,6.0,44.0,36.0,102.0,96.0,-7.0,-71.0,77.0
259,-1.0,-5.0,-62.0,28.0,-56.0,34.0,21.0,-29.0,2.0,55.0
260,-43.0,-43.0,-92.0,-14.0,-92.0,88.0,45.0,-46.0,-64.0,-14.0
261,-32.0,-41.0,-69.0,-50.0,-38.0,90.0,42.0,-68.0,-107.0,-40.0
262,-32.0,-19.0,-91.0,32.0,-31.0,-47.0,43.0,-55.0,-81.0,16.0
263,-32.0,-39.0,-91.0,59.0,-80.0,-17.0,98.0,-11.0,-18.0,63.0
264,-8.0,-11.0,-21.0,32.0,-82.0,103.0,83.0,30.0,-4.0,75.0
265,-38.0,71.0,40.0,30.0,-52.0,37.0,158.0,51.0,-22.0,-16.0
266,-51.0,74.0,14.0,30.0,-45.0,-42.0,131.0,-47.0,0.0,-180.0
267,-81.0,1.0,-100.0,-24.0,-50.0,20.0,-19.0,-162.0,9.0,-114.0
268,-125.0,-38.0,-134.0,-59.0,-41.0,-14.0,-74.0,-99.0,-47.0,39.0
269,-65.0,-27.0,-71.0,14.0,4.0,-34.0,-14.0,19.0,-132.0,46.0
270,-105.0,-101.0,-157.0,38.0,-91.0,-19.0,37.0,-112.0,-134.0,2.0
271,-90.0,-184.0,-164.0,-57.0,-160.0,-35.0,43.0,-166.0,-59.0,-61.0
272,-26.0,-154.0,-99.0,-12.0,-11.0,-48.0,84.0,-61.0,-37.0,-104.0
273,-36.0,-134.0,-28.0,6.0,32.0,10.0,106.0,-71.0,-44.0,-100.0
274,-7.0,-130.0,53.0,12.0,-10.0,42.0,48.0,10.0,-25.0,-72.0
275,-132.0,-122.0,-89.0,22.0,-33.0,0.0,-4.0,-41.0,-37.0,-94.0
276,-120.0,-119.0,-76.0,-78.0,-118.0,-53.0,-30.0,-141.0,-84.0,-96.0
277,-5.0,-101.0,0.0,31.0,-89.0,-49.0,-7.0,-102.0,-78.0,-65.0
278,-10.0,-114.0,-9.0,110.0,-63.0,4.0,26.0,-86.0,9.0,-9.0
279,-31.0,-119.0,4.0,36.0,-127.0,20.0,31.0,-69.0,-53.0,11.0
280,-62.0,-51.0,31.0,52.0,-88.0,54.0,61.0,-19.0,-85.0,5.0
281,-56.0,4.0,62.0,31.0,1.0,74.0,46.0,-34.0,-4.0,29.0
282,-114.0,42.0,44.0,-70.0,-11.0,-3.0,21.0,-40.0,-47.0,29.0
283,-84.0,105.0,57.0,16.0,6.0,-61.0,51.0,-57.0,-76.0,82.0
284,-8.0,128.0,-32.0,75.0,7.0,-16.0,-26.0,-94.0,-83.0,98.0
285,-30.0,71.0,-79.0,14.0,-68.0,28.0,-39.0,-86.0,-66.0,-17.0
286,-16.0,-14.0,32.0,52.0,-40.0,69.0,102.0,-96.0,24.0,-61.0
287,1.0,-32.0,80.0,66.0,-21.0,28.0,53.0,-89.0,28.0,-24.0
288,7.0,-40.0,129.0,15.0,-67.0,49.0,2.0,-1.0,-25.0,-76.0
289,-52.0,-13.0,58.0,-90.0,-69.0,71.0,81.0,-32.0,-63.0,-99.0
290,-106.0,40.0,-13.0,67.0,-87.0,-32.0,10.0,-168.0,-128.0,-15.0
