,0,1,2,3,4,5,6,7,8,9
0,0.03571428571428571,0.07692307692307693,-0.08333333333333333,0.03571428571428571,-0.022222222222222223,-0.04477611940298507,0.04477611940298507,-0.047619047619047616,0.0,-0.05454545454545454
1,0.06976744186046512,-0.0364963503649635,0.37735849056603776,-0.10344827586206896,0.038461538461538464,0.041666666666666664,0.006711409395973154,0.04285714285714286,0.06944444444444445,-0.0457516339869281
2,-0.12582781456953643,-0.11428571428571428,-0.14285714285714285,-0.28888888888888886,-0.23809523809523808,-0.24358974358974358,-0.12,-0.23880597014925373,-0.0410958904109589,-0.19718309859154928
3,0.0375,0.050359712230215826,-0.08496732026143791,0.08843537414965986,-0.039473684210526314,0.006211180124223602,-0.0440251572327044,0.0875,0.023255813953488372,-0.11764705882352941
4,0.06451612903225806,0.06870229007633588,0.10236220472440945,0.03759398496240601,0.16417910447761194,0.08609271523178808,-0.02857142857142857,-0.056,0.06060606060606061,0.023255813953488372
5,0.020689655172413793,0.16535433070866143,-0.08450704225352113,0.10606060606060606,0.203125,0.11724137931034483,-0.08,0.0457516339869281,-0.03546099290780142,0.13793103448275862
6,0.05185185185185185,0.18796992481203006,0.023255813953488372,-0.006060606060606061,0.1125,-0.17073170731707318,-0.034013605442176874,0.014492753623188406,-0.13725490196078433,0.03333333333333333
7,-0.1223021582733813,-0.06493506493506493,-0.020134228187919462,0.018633540372670808,-0.10144927536231885,-0.029940119760479042,-0.23870967741935484,-0.087248322147651,-0.27692307692307694,0.0379746835443038
8,-0.12941176470588237,-0.22758620689655173,-0.19148936170212766,-0.06172839506172839,-0.26865671641791045,-0.14864864864864866,-0.07246376811594203,-0.051094890510948905,-0.20863309352517986,-0.058823529411764705
9,-0.028169014084507043,0.014492753623188406,0.2,-0.02097902097902098,-0.03067484662576687,0.01935483870967742,-0.2903225806451613,0.10869565217391304,-0.06153846153846154,-0.05185185185185185
10,-0.11320754716981132,0.0,-0.11278195488721804,-0.006802721088435374,-0.184,-0.09230769230769231,-0.20279720279720279,-0.3739130434782609,-0.04827586206896552,0.03067484662576687
11,-0.18867924528301888,-0.1206896551724138,0.04,-0.06578947368421052,-0.05555555555555555,-0.050359712230215826,-0.04827586206896552,0.01694915254237288,-0.12244897959183673,-0.11290322580645161
12,-0.06306306306306306,0.007407407407407408,0.06,0.007194244604316547,0.0,0.04,-0.03597122302158273,-0.1111111111111111,-0.029850746268656716,0.06569343065693431
13,-0.008,-0.007194244604316547,0.010309278350515464,-0.15384615384615385,0.0364963503649635,0.07086614173228346,-0.007751937984496124,-0.152,-0.007633587786259542,0.10236220472440945
14,-0.050359712230215826,-0.16030534351145037,-0.23076923076923078,0.006535947712418301,-0.025210084033613446,-0.17037037037037037,-0.08843537414965986,-0.16535433070866143,-0.06666666666666667,-0.11888111888111888
15,-0.38738738738738737,-0.0821917808219178,-0.17557251908396945,-0.10204081632653061,0.1509433962264151,-0.057971014492753624,-0.02666666666666667,-0.19658119658119658,-0.0847457627118644,-0.05521472392638037
16,0.3275862068965517,-0.08695652173913043,-0.25,0.057971014492753624,0.008403361344537815,0.056,-0.06666666666666667,-0.13793103448275862,0.14285714285714285,-0.04964539007092199
17,-0.014084507042253521,0.006711409395973154,-0.12903225806451613,-0.37142857142857144,-0.1518987341772152,-0.1377245508982036,-0.25757575757575757,-0.10828025477707007,-0.0375,-0.30612244897959184
18,0.07894736842105263,0.25925925925925924,-0.09375,0.008547008547008548,-0.1743119266055046,-0.014925373134328358,0.03875968992248062,-0.1694915254237288,0.051094890510948905,-0.06451612903225806
19,-0.0547945205479452,0.018867924528301886,-0.14925373134328357,-0.1111111111111111,0.09219858156028368,-0.059602649006622516,-0.03816793893129771,-0.10294117647058823,-0.13043478260869565,-0.30275229357798167
20,-0.15702479338842976,-0.04201680672268908,-0.14285714285714285,-0.055900621118012424,0.056910569105691054,-0.09219858156028368,0.006711409395973154,-0.21428571428571427,-0.006622516556291391,-0.006289308176100629
21,0.09615384615384616,0.21818181818181817,-0.061224489795918366,0.014705882352941176,-0.3448275862068966,-0.1450381679389313,-0.0948905109489051,-0.13333333333333333,-0.140625,-0.23880597014925373
22,-0.125,-0.18518518518518517,0.11764705882352941,0.0375,-0.024,-0.07692307692307693,0.016129032258064516,0.12903225806451613,0.012195121951219513,-0.19047619047619047
23,0.22935779816513763,0.009174311926605505,0.14583333333333334,0.043478260869565216,-0.14893617021276595,0.12244897959183673,0.125,-0.050359712230215826,-0.02702702702702703,-0.04918032786885246
24,0.0,-0.006802721088435374,0.006622516556291391,0.013888888888888888,-0.10204081632653061,0.13559322033898305,0.05454545454545454,-0.016129032258064516,-0.034013605442176874,0.02127659574468085
25,-0.1223021582733813,-0.09933774834437085,-0.0457516339869281,-0.1320754716981132,-0.12987012987012986,-0.2072072072072072,0.10067114093959731,-0.08029197080291971,0.09090909090909091,-0.08661417322834646
26,-0.17567567567567569,-0.2631578947368421,0.032679738562091505,0.04054054054054054,-0.010752688172043012,-0.1297709923664122,-0.09090909090909091,-0.07801418439716312,-0.1111111111111111,-0.07462686567164178
27,-0.02564102564102564,-0.4745762711864407,-0.24193548387096775,-0.21875,0.0,-0.136986301369863,-0.4,-0.375886524822695,-0.0125,-0.0896551724137931
28,0.05333333333333334,0.140625,0.022556390977443608,0.10294117647058823,0.05263157894736842,0.0,-0.02608695652173913,0.3978494623655914,0.04065040650406504,-0.34831460674157305
29,0.007407407407407408,0.006896551724137931,0.014492753623188406,-0.04918032786885246,0.09473684210526316,0.013513513513513514,-0.16521739130434782,-0.1223021582733813,-0.13043478260869565,-0.38
30,0.10236220472440945,-0.14838709677419354,-0.014285714285714285,-0.06432748538011696,-0.3217391304347826,-0.11450381679389313,-0.3076923076923077,-0.2,-0.006369426751592357,-0.08280254777070063
31,-0.06818181818181818,-0.008,-0.07017543859649122,0.034013605442176874,-0.02040816326530612,-0.21839080459770116,-0.03937007874015748,0.0821917808219178,0.007518796992481203,-0.072
32,-0.0684931506849315,-0.034482758620689655,0.014084507042253521,0.0,-0.37037037037037035,-0.22727272727272727,-0.0945945945945946,-0.033112582781456956,-0.03546099290780142,-0.013333333333333334
33,-0.36633663366336633,-0.07801418439716312,-0.17757009345794392,-0.14285714285714285,0.0989010989010989,-0.3884297520661157,-0.1366906474820144,-0.06451612903225806,-0.051094890510948905,-0.1076923076923077
34,-0.32727272727272727,0.04081632653061224,0.0,-0.2440944881889764,-0.16535433070866143,0.032679738562091505,0.015625,-0.007407407407407408,0.06451612903225806,0.056910569105691054
35,-0.256198347107438,-0.11666666666666667,-0.2283464566929134,-0.15447154471544716,-0.23333333333333334,-0.08955223880597014,-0.07086614173228346,-0.15151515151515152,-0.06153846153846154,-0.10891089108910891
36,-0.12781954887218044,-0.05343511450381679,0.14728682170542637,-0.14049586776859505,-0.2222222222222222,-0.015384615384615385,0.08823529411764706,-0.05714285714285714,0.022900763358778626,-0.1485148514851485
37,0.10091743119266056,-0.12408759124087591,0.029411764705882353,-0.09090909090909091,-0.009523809523809525,-0.15555555555555556,0.006896551724137931,-0.13043478260869565,-0.006802721088435374,-0.16546762589928057
38,-0.09352517985611511,-0.2605042016806723,0.02531645569620253,-0.1509433962264151,-0.07017543859649122,-0.04411764705882353,-0.05128205128205128,0.06293706293706294,0.07042253521126761,0.11764705882352941
39,-0.2,-0.23076923076923078,0.05714285714285714,-0.21311475409836064,-0.10077519379844961,0.38636363636363635,0.04964539007092199,-0.07462686567164178,0.014285714285714285,0.0
40,0.0684931506849315,-0.07692307692307693,-0.08148148148148149,-0.11764705882352941,0.051094890510948905,-0.05185185185185185,0.06086956521739131,0.03184713375796178,-0.03225806451612903,-0.08823529411764706
41,0.008264462809917356,0.02702702702702703,0.10236220472440945,0.018518518518518517,-0.10091743119266056,-0.12903225806451613,0.02127659574468085,-0.045871559633027525,0.12121212121212122,-0.06870229007633588
42,-0.22807017543859648,-0.15789473684210525,-0.043478260869565216,-0.1076923076923077,0.15966386554621848,-0.09859154929577464,0.04964539007092199,0.02857142857142857,0.014925373134328358,-0.05970149253731343
43,-0.15254237288135594,-0.08064516129032258,-0.014492753623188406,0.06474820143884892,-0.18446601941747573,-0.020689655172413793,-0.21153846153846154,-0.0072992700729927005,0.0782608695652174,-0.07462686567164178
44,-0.3577981651376147,0.09774436090225563,-0.16030534351145037,0.07352941176470588,-0.1743119266055046,-0.1724137931034483,-0.010752688172043012,-0.21804511278195488,-0.051094890510948905,-0.15328467153284672
45,-0.1588785046728972,0.09523809523809523,-0.04065040650406504,-0.10091743119266056,-0.1111111111111111,0.03389830508474576,-0.04672897196261682,-0.061946902654867256,0.07142857142857142,-0.04132231404958678
46,-0.16535433070866143,0.07352941176470588,-0.1568627450980392,-0.047619047619047616,-0.18796992481203006,-0.19402985074626866,-0.08108108108108109,-0.2698412698412698,0.046875,-0.0684931506849315
47,-0.26229508196721313,0.007874015748031496,0.01694915254237288,-0.0962962962962963,0.024,-0.18796992481203006,-0.050359712230215826,0.1623931623931624,-0.17647058823529413,0.05426356589147287
48,-0.168141592920354,-0.2366412213740458,-0.01935483870967742,-0.208955223880597,0.0072992700729927005,-0.1896551724137931,-0.038461538461538464,0.10236220472440945,-0.04132231404958678,0.11278195488721804
49,-0.4909090909090909,-0.13793103448275862,-0.12307692307692308,-0.33884297520661155,0.014285714285714285,-0.30708661417322836,-0.2052980132450331,-0.19642857142857142,-0.25,-0.14893617021276595
50,-0.14285714285714285,-0.21739130434782608,0.07936507936507936,-0.18095238095238095,-0.10606060606060606,-0.06666666666666667,-0.04285714285714286,-0.1323529411764706,-0.03125,-0.10144927536231885
51,0.14960629921259844,0.046875,0.02040816326530612,-0.21212121212121213,-0.07894736842105263,0.125,-0.1076923076923077,-0.047619047619047616,0.024,0.02564102564102564
52,-0.05785123966942149,-0.08620689655172414,-0.028169014084507043,0.1111111111111111,0.05555555555555555,-0.0070921985815602835,-0.21739130434782608,0.022556390977443608,0.07894736842105263,0.4845360824742268
53,0.10236220472440945,0.0,-0.020134228187919462,-0.1724137931034483,0.0,-0.047619047619047616,-0.1111111111111111,-0.03571428571428571,-0.05194805194805195,-0.10967741935483871
54,-0.25203252032520324,-0.07792207792207792,-0.21379310344827587,-0.08609271523178808,-0.10638297872340426,-0.13846153846153847,-0.21019108280254778,-0.20754716981132076,-0.057971014492753624,-0.05806451612903226
55,-0.22580645161290322,-0.13178294573643412,-0.09933774834437085,0.02127659574468085,-0.043478260869565216,-0.007874015748031496,-0.09615384615384616,-0.296875,-0.03333333333333333,-0.14285714285714285
56,0.06060606060606061,0.011494252873563218,0.3170731707317073,-0.06666666666666667,-0.14728682170542637,-0.2682926829268293,-0.013333333333333334,-0.216,-0.008547008547008548,-0.2892561983471074
57,0.05555555555555555,-0.061224489795918366,0.15151515151515152,-0.2571428571428571,-0.10606060606060606,-0.2366412213740458,-0.015151515151515152,-0.008130081300813009,-0.06569343065693431,-0.11764705882352941
58,0.021897810218978103,0.014705882352941176,0.07586206896551724,0.007751937984496124,-0.18181818181818182,-0.012987012987012988,0.03076923076923077,-0.1111111111111111,0.006211180124223602,0.08571428571428572
59,0.05555555555555555,0.027777777777777776,-0.12781954887218044,-0.07482993197278912,-0.41284403669724773,-0.189873417721519,-0.020689655172413793,-0.0967741935483871,-0.006896551724137931,0.014084507042253521
60,0.03875968992248062,-0.11475409836065574,-0.043478260869565216,-0.06666666666666667,0.034482758620689655,0.029850746268656716,0.0896551724137931,-0.14084507042253522,-0.023255813953488372,0.019867549668874173
61,0.04054054054054054,0.015873015873015872,0.21153846153846154,0.1559633027522936,0.26153846153846155,-0.09774436090225563,0.12781954887218044,-0.0064516129032258064,0.1937984496124031,0.046875
62,0.03278688524590164,0.03508771929824561,0.4157303370786517,0.0891089108910891,0.19402985074626866,-0.05172413793103448,0.47572815533980584,0.39215686274509803,0.08771929824561403,0.072
63,0.1111111111111111,0.018867924528301886,-0.02040816326530612,0.006711409395973154,0.05343511450381679,-0.056338028169014086,-0.10204081632653061,-0.09230769230769231,0.09923664122137404,0.22727272727272727
64,-0.06666666666666667,0.028169014084507043,-0.0945945945945946,0.01910828025477707,0.06756756756756757,-0.046875,0.08108108108108109,-0.08641975308641975,-0.008130081300813009,-0.16666666666666666
65,0.1095890410958904,0.056910569105691054,0.06040268456375839,-0.10810810810810811,0.26865671641791045,0.12258064516129032,0.03759398496240601,-0.04285714285714286,0.05185185185185185,0.12857142857142856
66,0.01910828025477707,0.14035087719298245,-0.028985507246376812,0.0,0.17037037037037037,0.02097902097902098,0.05,-0.19327731092436976,0.028169014084507043,-0.028985507246376812
67,-0.03355704697986577,-0.02702702702702703,-0.4098360655737705,0.06976744186046512,-0.14285714285714285,0.03496503496503497,-0.11764705882352941,-0.18796992481203006,0.015873015873015872,-0.13286713286713286
68,-0.1568627450980392,0.1724137931034483,-0.27102803738317754,-0.07692307692307693,-0.3939393939393939,-0.056910569105691054,0.21367521367521367,-0.19047619047619047,-0.06306306306306306,0.06060606060606061
69,-0.16666666666666666,-0.18461538461538463,-0.11764705882352941,-0.057971014492753624,-0.056910569105691054,-0.06206896551724138,-0.22033898305084745,-0.14960629921259844,0.0273972602739726,-0.006535947712418301
70,-0.4666666666666667,-0.08955223880597014,-0.17006802721088435,-0.0625,0.015625,-0.21379310344827587,-0.12,-0.16083916083916083,-0.10526315789473684,-0.05405405405405406
71,-0.3939393939393939,0.2523364485981308,0.10476190476190476,0.11666666666666667,0.08,-0.03875968992248062,-0.21052631578947367,-0.23214285714285715,-0.08571428571428572,0.09933774834437085
72,-0.24210526315789474,-0.109375,-0.16521739130434782,-0.3050847457627119,-0.06493506493506493,-0.05063291139240506,-0.12345679012345678,-0.023529411764705882,0.06474820143884892,-0.3333333333333333
73,-0.26881720430107525,-0.11811023622047244,-0.13178294573643412,0.18518518518518517,-0.12605042016806722,-0.03184713375796178,-0.26666666666666666,-0.36065573770491804,-0.04964539007092199,-0.1746031746031746
74,0.171875,-0.02564102564102564,0.04,0.11538461538461539,0.03225806451612903,-0.04838709677419355,0.05511811023622047,-0.2892561983471074,-0.05660377358490566,0.14705882352941177
75,-0.10638297872340426,-0.072,0.23684210526315788,0.17117117117117117,-0.0364963503649635,-0.034482758620689655,0.15625,-0.0738255033557047,-0.014084507042253521,-0.06349206349206349
76,0.2549019607843137,0.14606741573033707,0.009345794392523364,-0.09923664122137404,0.1504424778761062,-0.10909090909090909,0.29411764705882354,0.11304347826086956,0.08943089430894309,-0.24731182795698925
